,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone
5972,Madhya Pradesh,burhanpur,0.0,42.0,4.0,38.0,2020-05-08,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5973,Madhya Pradesh,burhanpur,0.0,47.0,5.0,42.0,2020-05-09,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5974,Madhya Pradesh,burhanpur,0.0,55.0,5.0,50.0,2020-05-10,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5975,Madhya Pradesh,burhanpur,0.0,60.0,5.0,55.0,2020-05-11,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5976,Madhya Pradesh,burhanpur,0.0,60.0,6.0,54.0,2020-05-12,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5977,Madhya Pradesh,burhanpur,13.0,60.0,6.0,41.0,2020-05-13,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5978,Madhya Pradesh,burhanpur,13.0,95.0,9.0,73.0,2020-05-14,408679.0,35.0,52.0,91.0,989.0,58.0,94.0,265.0,1884.0,39.0,36.0,607.0,62861.0,40478.0,96168.0,2394.0,986.0,5058.0,22453.0,2142.0,28237.0,95022.0,3427.0,221.0,757847.0,0,1,0
5979,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-22,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5980,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-23,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5981,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-26,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5982,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-27,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5983,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-28,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5984,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-29,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5985,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-30,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5986,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-01,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5987,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-02,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5988,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-03,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5989,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-04,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5990,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-05,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5991,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-06,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5992,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-07,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5993,Madhya Pradesh,dindori,1.0,1.0,0.0,0.0,2020-05-08,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5994,Madhya Pradesh,dindori,1.0,1.0,0.0,0.0,2020-05-09,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5995,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-10,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5996,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-11,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5997,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-12,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5998,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-13,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
5999,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-14,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0,704524.0,0,1,0
6000,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-27,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6001,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-28,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6002,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-29,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6003,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-30,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6004,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-01,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6005,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-02,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6006,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-03,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6007,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-04,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6008,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-05,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6009,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-06,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6010,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-07,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6011,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-08,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6012,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-09,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6013,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-10,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6014,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-11,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6015,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-12,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6016,Madhya Pradesh,harda,3.0,3.0,0.0,0.0,2020-05-13,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6017,Madhya Pradesh,harda,3.0,3.0,0.0,0.0,2020-05-14,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0,570465.0,0,1,0
6018,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-28,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6019,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-29,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6020,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-30,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6021,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-01,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6022,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-02,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6023,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-03,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6024,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-04,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6025,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-05,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6026,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-06,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6027,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-07,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6028,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-08,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6029,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-09,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6030,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-10,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6031,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-11,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6032,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-12,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6033,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-13,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6034,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-14,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0,845071.0,1,0,0
6035,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-28,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6036,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-29,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6037,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-30,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6038,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-01,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6039,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-02,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6040,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-03,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6041,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-04,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6042,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-05,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6043,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-06,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6044,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-07,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6045,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-08,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6046,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-09,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6047,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-10,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6048,Madhya Pradesh,rewa,0.0,3.0,0.0,3.0,2020-05-11,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6049,Madhya Pradesh,rewa,0.0,3.0,0.0,3.0,2020-05-12,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6050,Madhya Pradesh,rewa,1.0,3.0,0.0,2.0,2020-05-13,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6051,Madhya Pradesh,rewa,1.0,7.0,0.0,6.0,2020-05-14,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0,2365106.0,1,0,0
6052,Madhya Pradesh,shahdol,0.0,2.0,0.0,2.0,2020-04-28,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0,1066063.0,0,1,0
6053,Madhya Pradesh,shahdol,0.0,2.0,0.0,2.0,2020-04-29,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0,1066063.0,0,1,0
6054,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-04-30,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0,1066063.0,0,1,0
6055,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-01,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0,1066063.0,0,1,0
6056,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-02,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0,1066063.0,0,1,0
